school,division,latitude_school,longitude_school,season,wins_rolling_2year,games_played_rolling_2year,post_season_wins_rolling_2year,point_diff_rolling_2year,win_pct_rolling_2year
Ohio,,39.3212794,-82.1034315,2017.0,16.0,27.0,0.0,80.0,0.6923076923076923
Ohio,,39.3212794,-82.1034315,2018.0,17.0,27.0,1.0,244.0,0.6923076923076923
Ohio,,39.3212794,-82.1034315,2019.0,18.0,26.0,2.0,394.0,0.5384615384615384
Ohio,,39.3212794,-82.1034315,2020.0,16.0,26.0,2.0,302.0,0.6666666666666666
Ohio,,39.3212794,-82.1034315,2021.0,9.0,16.0,1.0,154.0,0.25
Ohio,,39.3212794,-82.1034315,2022.0,5.0,15.0,0.0,-40.0,0.7142857142857143
Ohio,,39.3212794,-82.1034315,2023.0,13.0,26.0,1.0,-44.0,0.7692307692307693
Ohio,,39.3212794,-82.1034315,2024.0,20.0,27.0,2.0,159.0,0.08333333333333333
Ohio State,,40.0016447,-83.0197266,2010.0,,,,,0.9230769230769231
Ohio State,,40.0016447,-83.0197266,2011.0,,,,,0.46153846153846156
Ohio State,,40.0016447,-83.0197266,2012.0,18.0,26.0,1.0,363.0,1.0
Ohio State,,40.0016447,-83.0197266,2013.0,18.0,25.0,0.0,217.0,0.8571428571428571
Ohio State,,40.0016447,-83.0197266,2014.0,24.0,26.0,0.0,492.0,0.9333333333333333
Ohio State,,40.0016447,-83.0197266,2015.0,26.0,29.0,2.0,662.0,0.9230769230769231
Ohio State,,40.0016447,-83.0197266,2016.0,26.0,28.0,3.0,610.0,0.8461538461538461
Ohio State,,40.0016447,-83.0197266,2017.0,23.0,26.0,1.0,579.0,0.8571428571428571
Ohio State,,40.0016447,-83.0197266,2018.0,23.0,27.0,1.0,621.0,0.9285714285714286
Ohio State,,40.0016447,-83.0197266,2019.0,25.0,28.0,2.0,546.0,0.9285714285714286
Ohio State,,40.0016447,-83.0197266,2020.0,26.0,28.0,1.0,700.0,0.875
Ohio State,,40.0016447,-83.0197266,2021.0,20.0,22.0,1.0,586.0,0.8461538461538461
Ohio State,,40.0016447,-83.0197266,2022.0,18.0,21.0,2.0,420.0,0.8461538461538461
Ohio State,,40.0016447,-83.0197266,2023.0,22.0,26.0,1.0,600.0,0.8461538461538461
Ohio State,,40.0016447,-83.0197266,2024.0,22.0,26.0,0.0,553.0,0.16666666666666666
Oklahoma,,35.2058537,-97.4423145,2010.0,,,,,0.8571428571428571
Oklahoma,,35.2058537,-97.4423145,2011.0,,,,,0.7692307692307693
Oklahoma,,35.2058537,-97.4423145,2012.0,22.0,27.0,2.0,443.0,0.7692307692307693
Oklahoma,,35.2058537,-97.4423145,2013.0,20.0,26.0,1.0,392.0,0.8461538461538461
Oklahoma,,35.2058537,-97.4423145,2014.0,21.0,26.0,1.0,305.0,0.6153846153846154
Oklahoma,,35.2058537,-97.4423145,2015.0,19.0,26.0,1.0,276.0,0.8461538461538461
Oklahoma,,35.2058537,-97.4423145,2016.0,19.0,26.0,0.0,416.0,0.8461538461538461
Oklahoma,,35.2058537,-97.4423145,2017.0,22.0,26.0,1.0,476.0,0.8571428571428571
Oklahoma,,35.2058537,-97.4423145,2018.0,23.0,27.0,1.0,449.0,0.8571428571428571
Oklahoma,,35.2058537,-97.4423145,2019.0,24.0,28.0,0.0,464.0,0.8571428571428571
Oklahoma,,35.2058537,-97.4423145,2020.0,24.0,28.0,0.0,419.0,0.8181818181818182
Oklahoma,,35.2058537,-97.4423145,2021.0,21.0,25.0,1.0,442.0,0.8461538461538461
Oklahoma,,35.2058537,-97.4423145,2022.0,20.0,24.0,2.0,407.0,0.46153846153846156
Oklahoma,,35.2058537,-97.4423145,2023.0,17.0,26.0,1.0,210.0,0.7692307692307693
Oklahoma,,35.2058537,-97.4423145,2024.0,16.0,26.0,0.0,274.0,0.16666666666666666
Oklahoma State,,36.125673,-97.066513,2010.0,,,,,0.8461538461538461
Oklahoma State,,36.125673,-97.066513,2011.0,,,,,0.9230769230769231
Oklahoma State,,36.125673,-97.066513,2012.0,23.0,26.0,2.0,517.0,0.6153846153846154
Oklahoma State,,36.125673,-97.066513,2013.0,20.0,26.0,2.0,512.0,0.7692307692307693
Oklahoma State,,36.125673,-97.066513,2014.0,18.0,26.0,1.0,454.0,0.5384615384615384
Oklahoma State,,36.125673,-97.066513,2015.0,17.0,26.0,1.0,180.0,0.7692307692307693
Oklahoma State,,36.125673,-97.066513,2016.0,17.0,26.0,1.0,71.0,0.7692307692307693
Oklahoma State,,36.125673,-97.066513,2017.0,20.0,26.0,1.0,275.0,0.7692307692307693
Oklahoma State,,36.125673,-97.066513,2018.0,20.0,26.0,2.0,360.0,0.5384615384615384
Oklahoma State,,36.125673,-97.066513,2019.0,17.0,26.0,2.0,280.0,0.6153846153846154
Oklahoma State,,36.125673,-97.066513,2020.0,15.0,26.0,1.0,151.0,0.7272727272727273
Oklahoma State,,36.125673,-97.066513,2021.0,16.0,24.0,1.0,148.0,0.8571428571428571
Oklahoma State,,36.125673,-97.066513,2022.0,20.0,25.0,2.0,256.0,0.5384615384615384
Oklahoma State,,36.125673,-97.066513,2023.0,19.0,27.0,1.0,204.0,0.7142857142857143
Oklahoma State,,36.125673,-97.066513,2024.0,17.0,27.0,1.0,36.0,0.16666666666666666
Old Dominion,East,36.8889533,-76.3049175,2010.0,,,,,0.7272727272727273
Old Dominion,East,36.8889533,-76.3049175,2011.0,,,,,0.7692307692307693
Old Dominion,East,36.8889533,-76.3049175,2012.0,18.0,24.0,0.0,246.0,0.9090909090909091
Old Dominion,East,36.8889533,-76.3049175,2013.0,20.0,24.0,0.0,265.0,0.6666666666666666
Old Dominion,East,36.8889533,-76.3049175,2014.0,18.0,23.0,0.0,249.0,0.5
Old Dominion,East,36.8889533,-76.3049175,2015.0,14.0,24.0,0.0,36.0,0.4166666666666667
Old Dominion,East,36.8889533,-76.3049175,2016.0,11.0,24.0,0.0,-202.0,0.7692307692307693
Old Dominion,East,36.8889533,-76.3049175,2017.0,15.0,25.0,1.0,-36.0,0.4166666666666667
Old Dominion,East,36.8889533,-76.3049175,2018.0,15.0,25.0,1.0,-30.0,0.3333333333333333
Old Dominion,East,36.8889533,-76.3049175,2019.0,9.0,24.0,0.0,-193.0,0.08333333333333333
Old Dominion,East,36.8889533,-76.3049175,2021.0,5.0,24.0,0.0,-224.0,0.46153846153846156
Old Dominion,East,36.8889533,-76.3049175,2022.0,7.0,25.0,0.0,-165.0,0.25
Old Dominion,East,36.8889533,-76.3049175,2023.0,9.0,25.0,0.0,-87.0,0.46153846153846156
Old Dominion,East,36.8889533,-76.3049175,2024.0,9.0,25.0,0.0,-128.0,0.0
Ole Miss,,34.3619837,-89.5342076,2010.0,,,,,0.3333333333333333
Ole Miss,,34.3619837,-89.5342076,2011.0,,,,,0.16666666666666666
Ole Miss,,34.3619837,-89.5342076,2012.0,6.0,24.0,0.0,-247.0,0.5384615384615384
Ole Miss,,34.3619837,-89.5342076,2013.0,9.0,25.0,1.0,-142.0,0.6153846153846154
Ole Miss,,34.3619837,-89.5342076,2014.0,15.0,26.0,2.0,132.0,0.6923076923076923
Ole Miss,,34.3619837,-89.5342076,2015.0,17.0,26.0,1.0,242.0,0.7692307692307693
Ole Miss,,34.3619837,-89.5342076,2016.0,19.0,26.0,1.0,397.0,0.4166666666666667
Ole Miss,,34.3619837,-89.5342076,2017.0,15.0,25.0,1.0,220.0,0.5
Ole Miss,,34.3619837,-89.5342076,2018.0,11.0,24.0,0.0,-38.0,0.4166666666666667
Ole Miss,,34.3619837,-89.5342076,2019.0,11.0,24.0,0.0,-48.0,0.3333333333333333
Ole Miss,,34.3619837,-89.5342076,2020.0,9.0,24.0,0.0,-26.0,0.5
Ole Miss,,34.3619837,-89.5342076,2021.0,9.0,22.0,1.0,10.0,0.7692307692307693
Ole Miss,,34.3619837,-89.5342076,2022.0,15.0,23.0,1.0,126.0,0.6153846153846154
Ole Miss,,34.3619837,-89.5342076,2023.0,18.0,26.0,0.0,220.0,0.8461538461538461
Ole Miss,,34.3619837,-89.5342076,2024.0,19.0,26.0,1.0,266.0,0.16666666666666666
Oregon,,44.0582712,-123.0684883,2010.0,,,,,0.9230769230769231
Oregon,,44.0582712,-123.0684883,2011.0,,,,,0.8571428571428571
Oregon,,44.0582712,-123.0684883,2012.0,24.0,27.0,1.0,668.0,0.9230769230769231
Oregon,,44.0582712,-123.0684883,2013.0,24.0,27.0,2.0,664.0,0.8461538461538461
Oregon,,44.0582712,-123.0684883,2014.0,23.0,26.0,2.0,689.0,0.8666666666666667
Oregon,,44.0582712,-123.0684883,2015.0,24.0,28.0,2.0,652.0,0.6923076923076923
Oregon,,44.0582712,-123.0684883,2016.0,22.0,28.0,1.0,398.0,0.3333333333333333
Oregon,,44.0582712,-123.0684883,2017.0,13.0,25.0,0.0,-1.0,0.5384615384615384
Oregon,,44.0582712,-123.0684883,2018.0,11.0,25.0,0.0,19.0,0.6923076923076923
Oregon,,44.0582712,-123.0684883,2019.0,16.0,26.0,1.0,214.0,0.8571428571428571
Oregon,,44.0582712,-123.0684883,2020.0,21.0,27.0,2.0,387.0,0.5714285714285714
Oregon,,44.0582712,-123.0684883,2021.0,16.0,21.0,1.0,285.0,0.7142857142857143
Oregon,,44.0582712,-123.0684883,2022.0,14.0,21.0,0.0,83.0,0.7692307692307693
Oregon,,44.0582712,-123.0684883,2023.0,20.0,27.0,1.0,210.0,0.8571428571428571
Oregon,,44.0582712,-123.0684883,2024.0,22.0,27.0,2.0,536.0,0.16666666666666666
Oregon State,,44.5594559,-123.2814341,2010.0,,,,,0.4166666666666667
Oregon State,,44.5594559,-123.2814341,2011.0,,,,,0.25
Oregon State,,44.5594559,-123.2814341,2012.0,8.0,24.0,0.0,-137.0,0.6923076923076923
Oregon State,,44.5594559,-123.2814341,2013.0,12.0,25.0,0.0,47.0,0.5384615384615384
Oregon State,,44.5594559,-123.2814341,2014.0,16.0,26.0,1.0,199.0,0.4166666666666667
Oregon State,,44.5594559,-123.2814341,2015.0,12.0,25.0,1.0,-27.0,0.16666666666666666
Oregon State,,44.5594559,-123.2814341,2016.0,7.0,24.0,0.0,-287.0,0.3333333333333333
Oregon State,,44.5594559,-123.2814341,2017.0,6.0,24.0,0.0,-268.0,0.08333333333333333
Oregon State,,44.5594559,-123.2814341,2018.0,5.0,24.0,0.0,-320.0,0.16666666666666666
Oregon State,,44.5594559,-123.2814341,2019.0,3.0,24.0,0.0,-503.0,0.4166666666666667
Oregon State,,44.5594559,-123.2814341,2020.0,7.0,24.0,0.0,-251.0,0.2857142857142857
Oregon State,,44.5594559,-123.2814341,2021.0,7.0,19.0,0.0,-47.0,0.5384615384615384
Oregon State,,44.5594559,-123.2814341,2022.0,9.0,20.0,0.0,40.0,0.7692307692307693
Oregon State,,44.5594559,-123.2814341,2023.0,17.0,26.0,1.0,230.0,0.6153846153846154
Oregon State,,44.5594559,-123.2814341,2024.0,18.0,26.0,1.0,275.0,0.16666666666666666
Penn State,,40.8121958,-77.8561023,2010.0,,,,,0.5384615384615384
Penn State,,40.8121958,-77.8561023,2011.0,,,,,0.6923076923076923
Penn State,,40.8121958,-77.8561023,2012.0,16.0,26.0,0.0,44.0,0.6666666666666666
Penn State,,40.8121958,-77.8561023,2013.0,17.0,25.0,0.0,153.0,0.5833333333333334
Penn State,,40.8121958,-77.8561023,2014.0,15.0,24.0,0.0,150.0,0.5384615384615384
Penn State,,40.8121958,-77.8561023,2015.0,14.0,25.0,1.0,56.0,0.5384615384615384
Penn State,,40.8121958,-77.8561023,2016.0,14.0,26.0,1.0,43.0,0.7857142857142857
Penn State,,40.8121958,-77.8561023,2017.0,18.0,27.0,0.0,187.0,0.8461538461538461
Penn State,,40.8121958,-77.8561023,2018.0,22.0,27.0,1.0,490.0,0.6923076923076923
Penn State,,40.8121958,-77.8561023,2019.0,20.0,26.0,1.0,492.0,0.8461538461538461
Penn State,,40.8121958,-77.8561023,2020.0,20.0,26.0,1.0,429.0,0.4444444444444444
Penn State,,40.8121958,-77.8561023,2021.0,15.0,22.0,1.0,276.0,0.5384615384615384
Penn State,,40.8121958,-77.8561023,2022.0,11.0,22.0,0.0,119.0,0.8461538461538461
Penn State,,40.8121958,-77.8561023,2023.0,18.0,26.0,1.0,328.0,0.7692307692307693
Penn State,,40.8121958,-77.8561023,2024.0,21.0,26.0,1.0,524.0,0.16666666666666666
Pittsburgh,,40.4467648,-80.0157603,2010.0,,,,,0.6153846153846154
Pittsburgh,,40.4467648,-80.0157603,2011.0,,,,,0.46153846153846156
Pittsburgh,,40.4467648,-80.0157603,2012.0,14.0,26.0,1.0,113.0,0.46153846153846156
Pittsburgh,,40.4467648,-80.0157603,2013.0,12.0,26.0,0.0,90.0,0.5384615384615384
Pittsburgh,,40.4467648,-80.0157603,2014.0,13.0,26.0,1.0,61.0,0.46153846153846156
Pittsburgh,,40.4467648,-80.0157603,2015.0,13.0,26.0,1.0,61.0,0.6153846153846154
Pittsburgh,,40.4467648,-80.0157603,2016.0,14.0,26.0,0.0,100.0,0.6153846153846154
Pittsburgh,,40.4467648,-80.0157603,2017.0,16.0,26.0,0.0,102.0,0.4166666666666667
Pittsburgh,,40.4467648,-80.0157603,2018.0,13.0,25.0,0.0,42.0,0.5
Pittsburgh,,40.4467648,-80.0157603,2019.0,12.0,26.0,0.0,-62.0,0.6153846153846154
Pittsburgh,,40.4467648,-80.0157603,2020.0,15.0,27.0,1.0,-47.0,0.5454545454545454
Pittsburgh,,40.4467648,-80.0157603,2021.0,14.0,24.0,1.0,32.0,0.7857142857142857
Pittsburgh,,40.4467648,-80.0157603,2022.0,17.0,25.0,0.0,298.0,0.6923076923076923
Pittsburgh,,40.4467648,-80.0157603,2023.0,20.0,27.0,1.0,340.0,0.25
Pittsburgh,,40.4467648,-80.0157603,2024.0,12.0,25.0,1.0,5.0,0.16666666666666666
Purdue,,40.4352253,-86.9186843,2010.0,,,,,0.3333333333333333
Purdue,,40.4352253,-86.9186843,2011.0,,,,,0.5384615384615384
Purdue,,40.4352253,-86.9186843,2012.0,11.0,25.0,1.0,-108.0,0.46153846153846156
Purdue,,40.4352253,-86.9186843,2013.0,13.0,26.0,1.0,-32.0,0.08333333333333333
Purdue,,40.4352253,-86.9186843,2014.0,7.0,25.0,0.0,-310.0,0.25
Purdue,,40.4352253,-86.9186843,2015.0,4.0,24.0,0.0,-371.0,0.16666666666666666
Purdue,,40.4352253,-86.9186843,2016.0,5.0,24.0,0.0,-231.0,0.25
Purdue,,40.4352253,-86.9186843,2017.0,5.0,24.0,0.0,-301.0,0.5384615384615384
Purdue,,40.4352253,-86.9186843,2018.0,10.0,25.0,1.0,-103.0,0.46153846153846156
Purdue,,40.4352253,-86.9186843,2019.0,13.0,26.0,1.0,68.0,0.3333333333333333
Purdue,,40.4352253,-86.9186843,2020.0,10.0,25.0,0.0,-50.0,0.3333333333333333
Purdue,,40.4352253,-86.9186843,2021.0,6.0,18.0,0.0,-73.0,0.6923076923076923
Purdue,,40.4352253,-86.9186843,2022.0,11.0,19.0,1.0,71.0,0.5714285714285714
Purdue,,40.4352253,-86.9186843,2023.0,17.0,27.0,1.0,76.0,0.3333333333333333
Purdue,,40.4352253,-86.9186843,2024.0,12.0,26.0,0.0,-89.0,0.08333333333333333
Rice,,29.7163297,-95.4093261,2010.0,,,,,0.3333333333333333
Rice,,29.7163297,-95.4093261,2011.0,,,,,0.3333333333333333
Rice,,29.7163297,-95.4093261,2012.0,8.0,24.0,0.0,-238.0,0.5384615384615384
Rice,,29.7163297,-95.4093261,2013.0,11.0,25.0,1.0,-96.0,0.7142857142857143
Rice,,29.7163297,-95.4093261,2014.0,17.0,27.0,1.0,97.0,0.6153846153846154
Rice,,29.7163297,-95.4093261,2015.0,18.0,27.0,1.0,77.0,0.4166666666666667
Rice,,29.7163297,-95.4093261,2016.0,13.0,25.0,1.0,-113.0,0.25
Rice,,29.7163297,-95.4093261,2017.0,8.0,24.0,0.0,-262.0,0.08333333333333333
Rice,,29.7163297,-95.4093261,2018.0,4.0,24.0,0.0,-379.0,0.15384615384615385
Rice,,29.7163297,-95.4093261,2019.0,3.0,25.0,0.0,-456.0,0.25
Rice,,29.7163297,-95.4093261,2020.0,5.0,25.0,0.0,-318.0,0.4
Rice,,29.7163297,-95.4093261,2021.0,5.0,17.0,0.0,-73.0,0.3333333333333333
Rice,,29.7163297,-95.4093261,2022.0,6.0,17.0,0.0,-153.0,0.38461538461538464
Rice,,29.7163297,-95.4093261,2023.0,9.0,25.0,0.0,-292.0,0.46153846153846156
Rice,,29.7163297,-95.4093261,2024.0,11.0,26.0,0.0,-97.0,0.08333333333333333
Rutgers,,40.5462553,-74.4660408,2010.0,,,,,0.3333333333333333
Rutgers,,40.5462553,-74.4660408,2011.0,,,,,0.6923076923076923
Rutgers,,40.5462553,-74.4660408,2012.0,13.0,25.0,1.0,37.0,0.6923076923076923
Rutgers,,40.5462553,-74.4660408,2013.0,18.0,26.0,1.0,200.0,0.46153846153846156
Rutgers,,40.5462553,-74.4660408,2014.0,15.0,26.0,0.0,53.0,0.6153846153846154
Rutgers,,40.5462553,-74.4660408,2015.0,14.0,26.0,1.0,-87.0,0.3333333333333333
Rutgers,,40.5462553,-74.4660408,2016.0,12.0,25.0,1.0,-139.0,0.16666666666666666
Rutgers,,40.5462553,-74.4660408,2017.0,6.0,24.0,0.0,-356.0,0.3333333333333333
Rutgers,,40.5462553,-74.4660408,2018.0,6.0,24.0,0.0,-386.0,0.08333333333333333
Rutgers,,40.5462553,-74.4660408,2019.0,5.0,24.0,0.0,-339.0,0.16666666666666666
Rutgers,,40.5462553,-74.4660408,2020.0,3.0,24.0,0.0,-496.0,0.3333333333333333
Rutgers,,40.5462553,-74.4660408,2021.0,5.0,21.0,0.0,-330.0,0.38461538461538464
Rutgers,,40.5462553,-74.4660408,2022.0,8.0,22.0,0.0,-126.0,0.3333333333333333
Rutgers,,40.5462553,-74.4660408,2023.0,9.0,25.0,0.0,-219.0,0.5384615384615384
Rutgers,,40.5462553,-74.4660408,2024.0,11.0,25.0,1.0,-116.0,0.16666666666666666
Sam Houston,,30.713926,-95.5419802,2010.0,,,,,0.5
Sam Houston,,30.713926,-95.5419802,2011.0,,,,,1.0
Sam Houston,,30.713926,-95.5419802,2012.0,17.0,22.0,0.0,290.0,0.75
Sam Houston,,30.713926,-95.5419802,2013.0,21.0,24.0,0.0,585.0,0.6923076923076923
Sam Houston,,30.713926,-95.5419802,2014.0,18.0,25.0,0.0,473.0,0.7333333333333333
Sam Houston,,30.713926,-95.5419802,2015.0,20.0,28.0,0.0,309.0,0.7142857142857143
Sam Houston,,30.713926,-95.5419802,2016.0,21.0,29.0,0.0,308.0,0.9230769230769231
Sam Houston,,30.713926,-95.5419802,2017.0,22.0,27.0,0.0,447.0,0.8571428571428571
Sam Houston,,30.713926,-95.5419802,2018.0,24.0,27.0,0.0,427.0,0.5454545454545454
Sam Houston,,30.713926,-95.5419802,2019.0,18.0,25.0,0.0,190.0,0.5833333333333334
Sam Houston,,30.713926,-95.5419802,2020.0,13.0,23.0,0.0,191.0,1.0
Sam Houston,,30.713926,-95.5419802,2021.0,9.0,14.0,2.0,175.0,0.9166666666666666
Sam Houston,,30.713926,-95.5419802,2022.0,13.0,14.0,2.0,240.0,0.5555555555555556
Sam Houston,,30.713926,-95.5419802,2023.0,16.0,21.0,0.0,213.0,0.25
Sam Houston,,30.713926,-95.5419802,2024.0,8.0,21.0,0.0,-96.0,0.08333333333333333
San Diego State,,32.784444,-117.122833,2010.0,,,,,0.6923076923076923
San Diego State,,32.784444,-117.122833,2011.0,,,,,0.6153846153846154
San Diego State,,32.784444,-117.122833,2012.0,17.0,26.0,1.0,230.0,0.6923076923076923
San Diego State,,32.784444,-117.122833,2013.0,17.0,26.0,0.0,172.0,0.6153846153846154
San Diego State,,32.784444,-117.122833,2014.0,17.0,26.0,1.0,85.0,0.5384615384615384
San Diego State,,32.784444,-117.122833,2015.0,15.0,26.0,1.0,42.0,0.7857142857142857
San Diego State,,32.784444,-117.122833,2016.0,18.0,27.0,1.0,287.0,0.7857142857142857
San Diego State,,32.784444,-117.122833,2017.0,22.0,28.0,2.0,430.0,0.7692307692307693
San Diego State,,32.784444,-117.122833,2018.0,21.0,27.0,1.0,347.0,0.5384615384615384
San Diego State,,32.784444,-117.122833,2019.0,17.0,26.0,0.0,117.0,0.7692307692307693
San Diego State,,32.784444,-117.122833,2020.0,17.0,26.0,1.0,91.0,0.5
San Diego State,,32.784444,-117.122833,2021.0,14.0,21.0,1.0,166.0,0.8571428571428571
San Diego State,,32.784444,-117.122833,2022.0,16.0,22.0,1.0,161.0,0.5384615384615384
San Diego State,,32.784444,-117.122833,2023.0,19.0,27.0,1.0,118.0,0.3333333333333333
San Diego State,,32.784444,-117.122833,2024.0,11.0,25.0,0.0,-63.0,0.08333333333333333
San José State,,37.3196675,-121.8682962,2010.0,,,,,0.07692307692307693
San José State,,37.3196675,-121.8682962,2011.0,,,,,0.4166666666666667
San José State,,37.3196675,-121.8682962,2012.0,6.0,25.0,0.0,-312.0,0.8461538461538461
San José State,,37.3196675,-121.8682962,2013.0,16.0,25.0,1.0,105.0,0.5
San José State,,37.3196675,-121.8682962,2014.0,17.0,25.0,1.0,143.0,0.25
San José State,,37.3196675,-121.8682962,2015.0,9.0,24.0,0.0,-153.0,0.46153846153846156
San José State,,37.3196675,-121.8682962,2016.0,9.0,25.0,1.0,-112.0,0.3333333333333333
San José State,,37.3196675,-121.8682962,2017.0,10.0,25.0,1.0,-114.0,0.15384615384615385
San José State,,37.3196675,-121.8682962,2018.0,6.0,25.0,0.0,-459.0,0.08333333333333333
San José State,,37.3196675,-121.8682962,2019.0,3.0,25.0,0.0,-520.0,0.4166666666666667
San José State,,37.3196675,-121.8682962,2020.0,6.0,24.0,0.0,-206.0,0.875
San José State,,37.3196675,-121.8682962,2021.0,12.0,20.0,0.0,48.0,0.4166666666666667
San José State,,37.3196675,-121.8682962,2022.0,12.0,20.0,0.0,-8.0,0.5833333333333334
San José State,,37.3196675,-121.8682962,2023.0,12.0,24.0,0.0,-13.0,0.5384615384615384
San José State,,37.3196675,-121.8682962,2024.0,14.0,25.0,0.0,146.0,0.16666666666666666
SMU,,32.8377223,-96.7827859,2010.0,,,,,0.5
SMU,,32.8377223,-96.7827859,2011.0,,,,,0.6153846153846154
SMU,,32.8377223,-96.7827859,2012.0,15.0,27.0,1.0,37.0,0.5384615384615384
SMU,,32.8377223,-96.7827859,2013.0,15.0,26.0,2.0,99.0,0.4166666666666667
SMU,,32.8377223,-96.7827859,2014.0,12.0,25.0,1.0,-16.0,0.08333333333333333
SMU,,32.8377223,-96.7827859,2015.0,6.0,24.0,0.0,-442.0,0.16666666666666666
SMU,,32.8377223,-96.7827859,2016.0,3.0,24.0,0.0,-578.0,0.4166666666666667
SMU,,32.8377223,-96.7827859,2017.0,7.0,24.0,0.0,-318.0,0.5384615384615384
SMU,,32.8377223,-96.7827859,2018.0,12.0,25.0,0.0,-88.0,0.4166666666666667
SMU,,32.8377223,-96.7827859,2019.0,12.0,25.0,0.0,-43.0,0.7692307692307693
SMU,,32.8377223,-96.7827859,2020.0,15.0,25.0,0.0,52.0,0.7
SMU,,32.8377223,-96.7827859,2021.0,17.0,23.0,0.0,187.0,0.6666666666666666
SMU,,32.8377223,-96.7827859,2022.0,15.0,22.0,0.0,197.0,0.5384615384615384
SMU,,32.8377223,-96.7827859,2023.0,15.0,25.0,0.0,164.0,0.7857142857142857
SMU,,32.8377223,-96.7827859,2024.0,18.0,27.0,0.0,337.0,0.16666666666666666
South Alabama,West,30.6943566,-88.0430541,2011.0,,,,,0.5
South Alabama,West,30.6943566,-88.0430541,2012.0,,,,,0.15384615384615385
South Alabama,West,30.6943566,-88.0430541,2013.0,6.0,21.0,0.0,-151.0,0.5
South Alabama,West,30.6943566,-88.0430541,2014.0,8.0,25.0,0.0,-92.0,0.46153846153846156
South Alabama,West,30.6943566,-88.0430541,2015.0,12.0,25.0,0.0,1.0,0.4166666666666667
South Alabama,West,30.6943566,-88.0430541,2016.0,11.0,25.0,0.0,-197.0,0.46153846153846156
South Alabama,West,30.6943566,-88.0430541,2017.0,11.0,25.0,0.0,-168.0,0.3333333333333333
South Alabama,West,30.6943566,-88.0430541,2018.0,10.0,25.0,0.0,-101.0,0.25
South Alabama,West,30.6943566,-88.0430541,2019.0,7.0,24.0,0.0,-255.0,0.16666666666666666
South Alabama,West,30.6943566,-88.0430541,2020.0,5.0,24.0,0.0,-322.0,0.36363636363636365
South Alabama,West,30.6943566,-88.0430541,2021.0,6.0,23.0,0.0,-228.0,0.4166666666666667
South Alabama,West,30.6943566,-88.0430541,2022.0,9.0,23.0,0.0,-99.0,0.7692307692307693
South Alabama,West,30.6943566,-88.0430541,2023.0,15.0,25.0,0.0,111.0,0.5384615384615384
South Alabama,West,30.6943566,-88.0430541,2024.0,17.0,26.0,1.0,286.0,0.0
South Carolina,,33.9730239,-81.0191726,2010.0,,,,,0.6428571428571429
South Carolina,,33.9730239,-81.0191726,2011.0,,,,,0.8461538461538461
South Carolina,,33.9730239,-81.0191726,2012.0,20.0,27.0,1.0,261.0,0.8461538461538461
South Carolina,,33.9730239,-81.0191726,2013.0,22.0,26.0,2.0,325.0,0.8461538461538461
South Carolina,,33.9730239,-81.0191726,2014.0,22.0,26.0,2.0,352.0,0.5384615384615384
South Carolina,,33.9730239,-81.0191726,2015.0,18.0,26.0,2.0,208.0,0.25
South Carolina,,33.9730239,-81.0191726,2016.0,10.0,25.0,1.0,-38.0,0.46153846153846156
South Carolina,,33.9730239,-81.0191726,2017.0,9.0,25.0,0.0,-141.0,0.6923076923076923
South Carolina,,33.9730239,-81.0191726,2018.0,15.0,26.0,1.0,-28.0,0.5384615384615384
South Carolina,,33.9730239,-81.0191726,2019.0,16.0,26.0,1.0,83.0,0.3333333333333333
South Carolina,,33.9730239,-81.0191726,2020.0,11.0,25.0,0.0,-7.0,0.2
South Carolina,,33.9730239,-81.0191726,2021.0,6.0,22.0,0.0,-169.0,0.5384615384615384
South Carolina,,33.9730239,-81.0191726,2022.0,9.0,23.0,1.0,-143.0,0.6153846153846154
South Carolina,,33.9730239,-81.0191726,2023.0,15.0,26.0,1.0,25.0,0.4166666666666667
South Carolina,,33.9730239,-81.0191726,2024.0,13.0,25.0,0.0,39.0,0.16666666666666666
Southern Miss,West,31.3289321,-89.3318118,2010.0,,,,,0.6153846153846154
Southern Miss,West,31.3289321,-89.3318118,2011.0,,,,,0.8571428571428571
Southern Miss,West,31.3289321,-89.3318118,2012.0,20.0,27.0,1.0,320.0,0.0
Southern Miss,West,31.3289321,-89.3318118,2013.0,12.0,26.0,1.0,7.0,0.08333333333333333
Southern Miss,West,31.3289321,-89.3318118,2014.0,1.0,24.0,0.0,-516.0,0.25
Southern Miss,West,31.3289321,-89.3318118,2015.0,4.0,24.0,0.0,-495.0,0.6428571428571429
Southern Miss,West,31.3289321,-89.3318118,2016.0,12.0,26.0,0.0,4.0,0.5384615384615384
Southern Miss,West,31.3289321,-89.3318118,2017.0,16.0,27.0,1.0,244.0,0.6153846153846154
Southern Miss,West,31.3289321,-89.3318118,2018.0,15.0,26.0,1.0,104.0,0.5454545454545454
Southern Miss,West,31.3289321,-89.3318118,2019.0,14.0,24.0,0.0,131.0,0.5384615384615384
Southern Miss,West,31.3289321,-89.3318118,2020.0,13.0,24.0,0.0,75.0,0.3
Southern Miss,West,31.3289321,-89.3318118,2021.0,10.0,23.0,0.0,-65.0,0.25
Southern Miss,West,31.3289321,-89.3318118,2022.0,6.0,22.0,0.0,-193.0,0.5384615384615384
Southern Miss,West,31.3289321,-89.3318118,2023.0,10.0,25.0,1.0,-100.0,0.25
